User_ID,Age_Group,Source_Channel,User_Device,Video_Completion_Rate,Watch_Duration_Mins,Is_Speed_Watching,Drop_off_Point,Registration_Status,Lead_Score,Consultation_Booked,Enrollment_Status,NPS_Score,Feedback_Keywords
U000764,25-34,Douyin (TikTok China),Android,0.69,13.8,Yes,Middle,Registered,72,No,Not Paid,6,Sales Too Pushy
U000765,18-24,WeChat Channels (视频号),Android,0.81,16.1,Yes,End,Registered,100,Yes,Paid,10,Practical Tips
U000766,25-34,Douyin (TikTok China),iOS,0.78,15.7,Yes,End,Registered,77,No,Not Paid,6,Sales Too Pushy
U000767,25-34,Douyin (TikTok China),Android,0.58,11.7,No,Sales_Pitch,Registered,82,Yes,Not Paid,3,"Instructor Boring, Hard to Follow, Audio Bad"
U000768,45-54,WeChat Channels (视频号),Android,0.63,12.6,No,Middle,Registered,85,Yes,Not Paid,5,"Hard to Follow, Too Expensive"
U000769,35-44,Douyin (TikTok China),Android,0.43,8.7,No,Sales_Pitch,Registered,74,Yes,Not Paid,2,"Hard to Follow, Content Too Basic, Too Expensive"
U000770,35-44,Douyin (TikTok China),Android,0.26,5.2,Yes,Intro,Registered,60,Yes,Not Paid,5,Not Enough Examples
U000771,18-24,WeChat Channels (视频号),PC,0.85,17.1,No,End,Registered,85,No,Not Paid,6,"Too Expensive, Hard to Follow"
U000772,35-44,Douyin (TikTok China),iOS,0.36,7.2,No,Middle,Registered,70,Yes,Not Paid,5,"Too Expensive, Sales Too Pushy"
U000773,25-34,WeChat Channels (视频号),iOS,0.94,18.9,Yes,Sales_Pitch,Registered,100,Yes,Paid,10,"Easy to Follow, Practical Tips"
U000774,35-44,WeChat Moments (朋友圈),Android,0.8,16.0,No,Sales_Pitch,Registered,100,Yes,Paid,8,"Easy to Follow, Good Audio"
U000775,35-44,Douyin (TikTok China),Android,0.6,11.9,Yes,Middle,Visitor,59,No,Not Paid,6,"Pace Too Fast, Sales Too Pushy, Too Expensive"
U000776,25-34,Douyin (TikTok China),iOS,0.8,16.1,Yes,Sales_Pitch,Registered,90,Yes,Not Paid,10,"Not Enough Examples, Audio Bad, Pace Too Fast"
U000777,25-34,WeChat Channels (视频号),iOS,0.45,8.9,Yes,Middle,Registered,71,Yes,Not Paid,3,"Audio Bad, Sales Too Pushy, Pace Too Fast"
U000778,45-54,WeChat Moments (朋友圈),iOS,0.83,16.6,No,End,Registered,96,Yes,Not Paid,5,"Need More Support, Not Enough Examples"
U000779,25-34,Douyin (TikTok China),iOS,0.65,13.0,No,Sales_Pitch,Registered,74,No,Not Paid,4,"Content Too Basic, Hard to Follow, Pace Too Fast"
U000780,18-24,Douyin (TikTok China),Android,0.61,12.2,Yes,Sales_Pitch,Registered,80,Yes,Not Paid,6,"Hard to Follow, Too Expensive"
U000781,35-44,Douyin (TikTok China),Android,0.76,15.2,No,End,Registered,92,Yes,Not Paid,7,Instructor Boring
U000782,45-54,Douyin (TikTok China),iOS,0.42,8.4,No,Middle,Visitor,53,No,Not Paid,4,"Too Expensive, Need More Support"
U000783,35-44,Douyin (TikTok China),PC,0.89,17.7,Yes,Sales_Pitch,Registered,83,No,Not Paid,8,"Content Too Basic, Sales Too Pushy"
U000784,25-34,Douyin (TikTok China),iOS,0.85,16.9,Yes,Sales_Pitch,Registered,93,Yes,Not Paid,6,"Not Enough Examples, Need More Support"
U000785,25-34,Douyin (TikTok China),iOS,0.77,15.4,Yes,Sales_Pitch,Registered,88,Yes,Not Paid,8,Too Expensive
U000786,25-34,WeChat Channels (视频号),iOS,0.75,15.0,Yes,Sales_Pitch,Registered,87,Yes,Not Paid,5,"Too Expensive, Sales Too Pushy"
U000787,25-34,WeChat Channels (视频号),PC,0.65,13.1,Yes,Middle,Registered,82,Yes,Not Paid,8,Sales Too Pushy
U000788,25-34,Douyin (TikTok China),iOS,0.73,14.5,Yes,End,Registered,86,Yes,Not Paid,4,"Hard to Follow, Sales Too Pushy"
U000789,25-34,WeChat Channels (视频号),iOS,0.46,9.2,No,Sales_Pitch,Registered,75,Yes,Not Paid,8,"Pace Too Fast, Sales Too Pushy"
U000790,25-34,Douyin (TikTok China),iOS,0.75,15.0,Yes,End,Registered,75,No,Not Paid,6,"Not Enough Examples, Need More Support"
U000791,25-34,Douyin (TikTok China),Android,0.62,12.3,Yes,Middle,Registered,68,No,Not Paid,6,Audio Bad
U000792,35-44,WeChat Channels (视频号),Android,0.83,16.6,Yes,End,Registered,92,Yes,Not Paid,6,"Sales Too Pushy, Need More Support, Too Expensive"
U000793,18-24,Douyin (TikTok China),Android,0.4,8.0,No,Middle,Visitor,52,No,Not Paid,6,Not Enough Examples
U000794,25-34,WeChat Channels (视频号),Android,0.65,13.0,No,Sales_Pitch,Registered,86,Yes,Not Paid,6,"Instructor Boring, Pace Too Fast"
U000795,35-44,WeChat Channels (视频号),Android,0.59,11.8,No,Middle,Registered,71,No,Not Paid,7,Pace Too Fast
U000796,25-34,WeChat Moments (朋友圈),Android,0.9,17.9,No,End,Registered,100,Yes,Paid,9,Good Instructor
U000797,25-34,WeChat Channels (视频号),Android,0.93,18.6,No,End,Registered,100,Yes,Paid,10,Good Instructor
U000798,45-54,WeChat Channels (视频号),PC,0.68,13.7,Yes,Middle,Registered,94,Yes,Paid,8,Good Instructor
U000799,35-44,Douyin (TikTok China),iOS,0.48,9.5,No,Middle,Registered,76,Yes,Not Paid,8,Instructor Boring
U000800,25-34,WeChat Moments (朋友圈),PC,0.79,15.8,No,End,Registered,100,Yes,Paid,8,Easy to Follow
U000801,25-34,Douyin (TikTok China),iOS,0.76,15.2,No,End,Registered,92,Yes,Not Paid,5,"Audio Bad, Hard to Follow, Sales Too Pushy"
U000802,35-44,WeChat Channels (视频号),PC,0.86,17.1,No,End,Registered,97,Yes,Not Paid,5,Pace Too Fast
U000803,25-34,WeChat Channels (视频号),iOS,0.85,17.1,Yes,End,Registered,81,No,Not Paid,7,Sales Too Pushy
U000804,18-24,WeChat Channels (视频号),PC,0.79,15.9,No,End,Registered,82,No,Not Paid,4,"Sales Too Pushy, Too Expensive, Pace Too Fast"
U000805,35-44,WeChat Channels (视频号),Android,0.85,17.0,Yes,Sales_Pitch,Registered,81,No,Not Paid,6,"Need More Support, Content Too Basic, Not Enough Examples"
U000806,45-54,Douyin (TikTok China),Android,0.83,16.5,No,End,Registered,95,Yes,Not Paid,6,"Too Expensive, Not Enough Examples, Need More Support"
U000807,18-24,WeChat Channels (视频号),PC,0.92,18.4,Yes,Sales_Pitch,Registered,100,Yes,Paid,9,Clear Structure
U000808,45-54,Douyin (TikTok China),Android,0.79,15.7,Yes,End,Registered,99,Yes,Paid,9,Easy to Follow
U000809,35-44,Douyin (TikTok China),iOS,0.64,12.7,Yes,Sales_Pitch,Registered,81,Yes,Not Paid,7,"Instructor Boring, Too Expensive"
U000810,35-44,WeChat Moments (朋友圈),PC,0.84,16.9,No,End,Registered,84,No,Not Paid,7,"Content Too Basic, Too Expensive"
U000811,45-54,WeChat Moments (朋友圈),Android,0.74,14.8,No,Sales_Pitch,Registered,79,No,Not Paid,10,Not Enough Examples
U000812,35-44,Douyin (TikTok China),PC,0.39,7.7,Yes,Sales_Pitch,Registered,67,Yes,Not Paid,6,Too Expensive
U000813,35-44,WeChat Channels (视频号),Android,0.43,8.6,Yes,Middle,Visitor,50,No,Not Paid,5,"Sales Too Pushy, Not Enough Examples"
U000814,25-34,Douyin (TikTok China),iOS,0.62,12.4,No,Sales_Pitch,Registered,94,Yes,Paid,10,Practical Tips
U000815,25-34,WeChat Channels (视频号),iOS,0.29,5.7,Yes,Middle,Visitor,42,No,Not Paid,7,Sales Too Pushy
U000816,45-54,WeChat Moments (朋友圈),iOS,0.83,16.6,Yes,Sales_Pitch,Registered,92,Yes,Not Paid,8,"Content Too Basic, Instructor Boring"
U000817,35-44,Douyin (TikTok China),Android,0.24,4.9,No,Intro,Registered,63,Yes,Not Paid,10,"Content Too Basic, Sales Too Pushy, Need More Support"
U000818,25-34,Douyin (TikTok China),Android,0.57,11.5,Yes,Middle,Registered,77,Yes,Not Paid,7,Sales Too Pushy
U000819,45-54,Douyin (TikTok China),PC,0.25,5.1,No,Intro,Registered,64,Yes,Not Paid,8,"Pace Too Fast, Sales Too Pushy"
U000820,18-24,WeChat Moments (朋友圈),iOS,0.88,17.7,No,End,Registered,99,Yes,Not Paid,4,"Not Enough Examples, Too Expensive"
U000821,45-54,Douyin (TikTok China),PC,0.58,11.6,Yes,Middle,Registered,78,Yes,Not Paid,8,"Content Too Basic, Hard to Follow"
U000822,25-34,WeChat Moments (朋友圈),Android,0.13,2.7,No,Intro,Visitor,37,No,Not Paid,4,"Pace Too Fast, Need More Support, Audio Bad"
U000823,45-54,Douyin (TikTok China),Android,0.79,15.8,Yes,End,Registered,90,Yes,Not Paid,2,"Instructor Boring, Audio Bad, Need More Support"
U000824,35-44,Douyin (TikTok China),Android,0.24,4.8,No,Intro,Visitor,43,No,Not Paid,8,Too Expensive
U000825,35-44,Douyin (TikTok China),iOS,0.9,18.1,No,End,Registered,100,Yes,Not Paid,5,"Too Expensive, Content Too Basic"
U000826,25-34,Douyin (TikTok China),Android,0.45,9.0,Yes,Middle,Visitor,51,No,Not Paid,3,"Content Too Basic, Hard to Follow, Instructor Boring"
U000827,25-34,Douyin (TikTok China),Android,0.73,14.7,No,End,Visitor,70,No,Not Paid,4,Instructor Boring
U000828,25-34,WeChat Channels (视频号),Android,0.52,10.5,Yes,Middle,Registered,75,Yes,Not Paid,6,Pace Too Fast
U000829,35-44,Douyin (TikTok China),Android,0.6,12.1,Yes,Middle,Visitor,59,No,Not Paid,5,"Need More Support, Content Too Basic, Sales Too Pushy"
U000830,35-44,Douyin (TikTok China),Android,0.58,11.5,No,Middle,Visitor,62,No,Not Paid,7,"Pace Too Fast, Instructor Boring, Need More Support"
U000831,25-34,WeChat Channels (视频号),Android,0.97,19.3,No,Sales_Pitch,Registered,100,Yes,Paid,10,Practical Tips
U000832,25-34,Douyin (TikTok China),iOS,0.84,16.8,Yes,End,Registered,92,Yes,Not Paid,8,"Too Expensive, Instructor Boring, Audio Bad"
U000833,25-34,WeChat Channels (视频号),iOS,0.72,14.4,Yes,Sales_Pitch,Visitor,66,No,Not Paid,7,"Not Enough Examples, Instructor Boring, Audio Bad"
U000834,25-34,Douyin (TikTok China),PC,0.91,18.2,Yes,Sales_Pitch,Registered,100,Yes,Paid,8,Clear Structure
U000835,45-54,Douyin (TikTok China),Android,0.55,11.0,No,Sales_Pitch,Registered,80,Yes,Not Paid,8,"Too Expensive, Instructor Boring, Hard to Follow"
U000836,35-44,WeChat Channels (视频号),Android,0.7,14.1,No,Sales_Pitch,Registered,99,Yes,Paid,10,"Good Instructor, Content Useful"
U000837,18-24,WeChat Moments (朋友圈),Android,0.64,12.7,Yes,Middle,Registered,69,No,Not Paid,5,"Not Enough Examples, Too Expensive, Pace Too Fast"
U000838,35-44,Douyin (TikTok China),iOS,0.78,15.7,Yes,End,Visitor,69,No,Not Paid,7,"Not Enough Examples, Instructor Boring, Audio Bad"
U000839,18-24,Douyin (TikTok China),Android,0.91,18.1,Yes,End,Registered,100,Yes,Paid,7,Good Instructor
U000840,25-34,Douyin (TikTok China),Android,0.72,14.5,Yes,End,Registered,96,Yes,Paid,10,Good Instructor
U000841,35-44,WeChat Channels (视频号),iOS,0.9,17.9,Yes,Sales_Pitch,Registered,95,Yes,Not Paid,6,"Audio Bad, Hard to Follow, Not Enough Examples"
U000842,35-44,Douyin (TikTok China),Android,0.81,16.2,No,End,Registered,94,Yes,Not Paid,6,"Sales Too Pushy, Too Expensive"
U000843,25-34,WeChat Moments (朋友圈),iOS,0.78,15.5,No,End,Visitor,73,No,Not Paid,10,Hard to Follow
U000844,25-34,Douyin (TikTok China),Android,0.61,12.2,No,Sales_Pitch,Registered,71,No,Not Paid,10,Instructor Boring
U000845,25-34,Douyin (TikTok China),Android,0.42,8.3,No,Middle,Registered,61,No,Not Paid,7,"Content Too Basic, Need More Support, Audio Bad"
U000846,25-34,Douyin (TikTok China),Android,0.84,16.9,No,End,Registered,84,No,Not Paid,5,"Instructor Boring, Need More Support"
U000847,35-44,WeChat Channels (视频号),Android,0.56,11.3,No,Middle,Registered,81,Yes,Not Paid,10,"Too Expensive, Not Enough Examples, Audio Bad"
U000848,45-54,Douyin (TikTok China),iOS,0.64,12.8,No,Middle,Registered,85,Yes,Not Paid,9,"Not Enough Examples, Instructor Boring"
U000849,25-34,Douyin (TikTok China),Android,0.55,11.0,No,Middle,Registered,68,No,Not Paid,2,"Instructor Boring, Too Expensive, Audio Bad"
U000850,35-44,WeChat Channels (视频号),iOS,0.94,18.9,No,End,Registered,100,Yes,Not Paid,7,"Instructor Boring, Sales Too Pushy"
U000851,35-44,Douyin (TikTok China),PC,0.55,10.9,Yes,Middle,Visitor,56,No,Not Paid,5,Content Too Basic
U000852,35-44,Douyin (TikTok China),Android,0.71,14.2,No,End,Registered,89,Yes,Not Paid,4,Too Expensive
U000853,25-34,WeChat Channels (视频号),iOS,0.93,18.7,Yes,End,Registered,97,Yes,Not Paid,6,"Audio Bad, Sales Too Pushy"
U000854,35-44,WeChat Channels (视频号),PC,0.89,17.8,Yes,End,Registered,95,Yes,Not Paid,7,"Content Too Basic, Too Expensive"
U000855,45-54,Douyin (TikTok China),iOS,0.52,10.5,No,Sales_Pitch,Registered,79,Yes,Not Paid,6,"Audio Bad, Need More Support, Not Enough Examples"
U000856,25-34,Douyin (TikTok China),iOS,0.57,11.3,No,Middle,Visitor,61,No,Not Paid,5,Not Enough Examples
U000857,25-34,WeChat Channels (视频号),Android,0.25,5.1,Yes,Middle,Visitor,40,No,Not Paid,5,"Hard to Follow, Sales Too Pushy, Content Too Basic"
U000858,25-34,Douyin (TikTok China),PC,0.43,8.6,No,Sales_Pitch,Registered,74,Yes,Not Paid,3,"Instructor Boring, Content Too Basic, Pace Too Fast"
U000859,25-34,WeChat Channels (视频号),PC,0.86,17.2,No,End,Registered,97,Yes,Not Paid,2,"Instructor Boring, Pace Too Fast, Need More Support"
U000860,25-34,Douyin (TikTok China),iOS,0.56,11.1,Yes,Middle,Visitor,57,No,Not Paid,7,"Content Too Basic, Pace Too Fast"
U000861,25-34,Douyin (TikTok China),iOS,0.33,6.5,Yes,Intro,Registered,52,No,Not Paid,4,"Need More Support, Instructor Boring"
U000862,35-44,Douyin (TikTok China),iOS,0.8,16.1,No,Sales_Pitch,Registered,100,Yes,Paid,9,Want More Examples
U000863,25-34,WeChat Channels (视频号),iOS,0.54,10.8,No,Middle,Registered,80,Yes,Not Paid,6,Audio Bad
U000864,18-24,WeChat Channels (视频号),Android,0.89,17.8,Yes,End,Visitor,75,No,Not Paid,8,Instructor Boring
U000865,25-34,Douyin (TikTok China),PC,0.48,9.6,Yes,Sales_Pitch,Visitor,52,No,Not Paid,5,"Instructor Boring, Sales Too Pushy"
U000866,18-24,WeChat Moments (朋友圈),Android,0.81,16.1,No,Sales_Pitch,Registered,100,Yes,Paid,9,Good Instructor
U000867,45-54,WeChat Channels (视频号),Android,0.66,13.2,No,Middle,Registered,86,Yes,Not Paid,5,"Instructor Boring, Pace Too Fast, Sales Too Pushy"
U000868,35-44,Douyin (TikTok China),Android,0.67,13.3,No,Sales_Pitch,Visitor,67,No,Not Paid,9,Too Expensive
U000869,25-34,WeChat Moments (朋友圈),Android,0.5,10.0,Yes,Middle,Registered,73,Yes,Not Paid,6,"Audio Bad, Too Expensive, Content Too Basic"
U000870,25-34,Douyin (TikTok China),Android,0.53,10.6,No,Middle,Visitor,59,No,Not Paid,10,Need More Support
U000871,18-24,WeChat Moments (朋友圈),PC,0.93,18.7,No,End,Registered,100,Yes,Paid,9,"Good Instructor, Good Audio"
U000872,35-44,WeChat Channels (视频号),iOS,0.95,19.0,Yes,End,Visitor,78,No,Not Paid,6,"Pace Too Fast, Too Expensive, Sales Too Pushy"
U000873,25-34,Douyin (TikTok China),iOS,0.91,18.3,No,End,Registered,100,Yes,Not Paid,3,"Sales Too Pushy, Hard to Follow"
U000874,35-44,WeChat Channels (视频号),PC,0.87,17.5,No,End,Registered,98,Yes,Not Paid,7,"Pace Too Fast, Hard to Follow"
U000875,25-34,WeChat Channels (视频号),Android,0.88,17.6,Yes,Sales_Pitch,Registered,95,Yes,Not Paid,6,Instructor Boring
U000876,25-34,WeChat Channels (视频号),Android,0.72,14.3,No,End,Visitor,69,No,Not Paid,6,Too Expensive
U000877,35-44,WeChat Channels (视频号),iOS,0.65,13.1,Yes,Middle,Registered,82,Yes,Not Paid,6,"Pace Too Fast, Not Enough Examples"
U000878,18-24,WeChat Channels (视频号),iOS,0.74,14.8,No,End,Registered,91,Yes,Not Paid,8,Need More Support
U000879,18-24,WeChat Channels (视频号),iOS,0.75,15.0,No,End,Registered,91,Yes,Not Paid,5,"Instructor Boring, Pace Too Fast"
U000880,18-24,Douyin (TikTok China),Android,0.86,17.2,No,End,Registered,97,Yes,Not Paid,7,"Hard to Follow, Need More Support"
U000881,18-24,WeChat Moments (朋友圈),iOS,0.76,15.2,No,Sales_Pitch,Registered,92,Yes,Not Paid,4,"Not Enough Examples, Sales Too Pushy"
U000882,18-24,WeChat Channels (视频号),iOS,0.64,12.8,No,Middle,Registered,85,Yes,Not Paid,9,"Hard to Follow, Content Too Basic, Not Enough Examples"
U000883,18-24,WeChat Channels (视频号),iOS,0.88,17.6,Yes,End,Registered,100,Yes,Paid,9,"Practical Tips, Want More Examples"
U000884,35-44,Douyin (TikTok China),iOS,0.36,7.3,No,Sales_Pitch,Registered,70,Yes,Not Paid,4,"Audio Bad, Sales Too Pushy, Content Too Basic"
U000885,25-34,Douyin (TikTok China),Android,0.42,8.3,Yes,Middle,Visitor,49,No,Not Paid,3,Content Too Basic
U000886,18-24,Douyin (TikTok China),Android,0.94,18.9,No,End,Registered,100,Yes,Not Paid,4,Need More Support
U000887,25-34,Douyin (TikTok China),iOS,0.83,16.6,Yes,Sales_Pitch,Registered,92,Yes,Not Paid,6,"Instructor Boring, Content Too Basic"
U000888,35-44,WeChat Moments (朋友圈),Android,0.36,7.2,No,Middle,Visitor,50,No,Not Paid,4,"Not Enough Examples, Need More Support, Instructor Boring"
U000889,35-44,Douyin (TikTok China),iOS,0.59,11.8,No,Sales_Pitch,Registered,70,No,Not Paid,5,Audio Bad
U000890,45-54,Douyin (TikTok China),iOS,0.42,8.5,No,Sales_Pitch,Visitor,53,No,Not Paid,10,"Too Expensive, Not Enough Examples"
U000891,35-44,WeChat Moments (朋友圈),iOS,0.98,19.6,No,End,Registered,100,Yes,Not Paid,8,"Not Enough Examples, Pace Too Fast"
U000892,25-34,WeChat Moments (朋友圈),Android,0.92,18.4,No,Sales_Pitch,Registered,100,Yes,Not Paid,5,"Audio Bad, Not Enough Examples"
U000893,18-24,WeChat Channels (视频号),PC,0.31,6.2,Yes,Middle,Visitor,43,No,Not Paid,7,"Sales Too Pushy, Content Too Basic, Audio Bad"
U000894,35-44,WeChat Channels (视频号),iOS,0.99,19.7,Yes,End,Registered,100,Yes,Paid,8,Want More Examples
U000895,35-44,Douyin (TikTok China),Android,0.68,13.5,Yes,Sales_Pitch,Registered,83,Yes,Not Paid,7,"Not Enough Examples, Content Too Basic"
U000896,45-54,Douyin (TikTok China),Android,0.45,9.0,Yes,Middle,Visitor,51,No,Not Paid,4,Pace Too Fast
U000897,25-34,Douyin (TikTok China),iOS,0.89,17.8,No,End,Visitor,79,No,Not Paid,6,"Too Expensive, Audio Bad, Hard to Follow"
U000898,25-34,Douyin (TikTok China),iOS,0.79,15.8,No,End,Registered,100,Yes,Paid,8,Easy to Follow
U000899,45-54,WeChat Moments (朋友圈),Android,0.94,18.8,No,End,Registered,100,Yes,Not Paid,8,Content Too Basic
U000900,25-34,WeChat Channels (视频号),Android,0.92,18.4,Yes,End,Visitor,77,No,Not Paid,8,"Sales Too Pushy, Pace Too Fast, Not Enough Examples"
U000901,25-34,Douyin (TikTok China),iOS,0.74,14.7,No,End,Registered,78,No,Not Paid,7,Too Expensive
U000902,35-44,Douyin (TikTok China),iOS,0.94,18.9,No,End,Registered,100,Yes,Not Paid,4,"Sales Too Pushy, Hard to Follow"
U000903,35-44,Douyin (TikTok China),PC,0.59,11.7,Yes,Middle,Registered,78,Yes,Not Paid,7,"Sales Too Pushy, Pace Too Fast, Instructor Boring"
U000904,35-44,WeChat Channels (视频号),Android,0.69,13.9,No,Middle,Registered,98,Yes,Paid,8,Good Audio
U000905,25-34,WeChat Channels (视频号),Android,0.69,13.8,No,Middle,Visitor,68,No,Not Paid,5,"Content Too Basic, Pace Too Fast"
U000906,25-34,WeChat Channels (视频号),iOS,0.75,15.0,No,End,Visitor,71,No,Not Paid,3,Hard to Follow
U000907,18-24,WeChat Channels (视频号),Android,0.69,13.9,No,Middle,Registered,88,Yes,Not Paid,7,"Pace Too Fast, Hard to Follow, Not Enough Examples"
U000908,35-44,WeChat Channels (视频号),Android,0.85,17.1,No,Sales_Pitch,Visitor,77,No,Not Paid,6,"Need More Support, Hard to Follow, Audio Bad"
U000909,18-24,WeChat Channels (视频号),Android,0.55,10.9,No,Sales_Pitch,Visitor,60,No,Not Paid,6,"Need More Support, Too Expensive"
U000910,35-44,WeChat Channels (视频号),PC,0.84,16.8,No,End,Registered,96,Yes,Not Paid,9,"Sales Too Pushy, Content Too Basic"
U000911,25-34,WeChat Moments (朋友圈),PC,0.47,9.3,No,Middle,Registered,76,Yes,Not Paid,5,"Instructor Boring, Need More Support"
U000912,25-34,Douyin (TikTok China),iOS,0.65,13.0,Yes,Middle,Visitor,62,No,Not Paid,8,"Not Enough Examples, Need More Support, Hard to Follow"
U000913,45-54,WeChat Channels (视频号),Android,0.71,14.2,No,End,Registered,89,Yes,Not Paid,6,"Content Too Basic, Sales Too Pushy, Pace Too Fast"
U000914,18-24,Douyin (TikTok China),Android,0.92,18.3,Yes,Sales_Pitch,Registered,100,Yes,Paid,8,Easy to Follow
U000915,18-24,WeChat Channels (视频号),Android,0.78,15.7,No,Sales_Pitch,Registered,93,Yes,Not Paid,7,Instructor Boring
U000916,35-44,WeChat Channels (视频号),iOS,0.33,6.5,No,Intro,Visitor,48,No,Not Paid,6,Hard to Follow
U000917,45-54,Douyin (TikTok China),Android,0.68,13.7,Yes,Sales_Pitch,Registered,72,No,Not Paid,8,Too Expensive
U000918,25-34,WeChat Channels (视频号),Android,0.58,11.5,Yes,Sales_Pitch,Visitor,58,No,Not Paid,5,Sales Too Pushy
U000919,25-34,Douyin (TikTok China),iOS,0.76,15.2,No,End,Registered,92,Yes,Not Paid,6,Too Expensive
U000920,25-34,Douyin (TikTok China),Android,0.39,7.8,No,Middle,Visitor,51,No,Not Paid,6,"Sales Too Pushy, Need More Support, Too Expensive"
U000921,35-44,WeChat Channels (视频号),iOS,0.88,17.5,No,End,Visitor,78,No,Not Paid,4,"Too Expensive, Instructor Boring, Hard to Follow"
U000922,35-44,WeChat Channels (视频号),PC,0.8,15.9,No,End,Registered,94,Yes,Not Paid,5,"Pace Too Fast, Instructor Boring, Need More Support"
U000923,45-54,Douyin (TikTok China),Android,0.54,10.8,Yes,Middle,Visitor,56,No,Not Paid,6,Sales Too Pushy
U000924,35-44,WeChat Moments (朋友圈),Android,0.74,14.7,No,End,Visitor,70,No,Not Paid,6,"Too Expensive, Content Too Basic, Instructor Boring"
U000925,35-44,WeChat Moments (朋友圈),Android,0.85,16.9,No,Sales_Pitch,Registered,100,Yes,Paid,10,Want More Examples
U000926,45-54,WeChat Channels (视频号),Android,0.73,14.7,No,End,Registered,90,Yes,Not Paid,8,"Hard to Follow, Sales Too Pushy, Pace Too Fast"
U000927,25-34,Douyin (TikTok China),PC,0.72,14.5,Yes,End,Visitor,66,No,Not Paid,7,Audio Bad
U000928,45-54,Douyin (TikTok China),Android,0.77,15.5,No,Sales_Pitch,Visitor,73,No,Not Paid,10,"Sales Too Pushy, Audio Bad, Too Expensive"
U000929,25-34,Douyin (TikTok China),Android,0.85,16.9,No,End,Registered,100,Yes,Paid,10,"Content Useful, Practical Tips"
U000930,35-44,WeChat Moments (朋友圈),iOS,0.84,16.9,Yes,End,Registered,92,Yes,Not Paid,8,Hard to Follow
U000931,18-24,Douyin (TikTok China),Android,0.49,9.8,No,Middle,Registered,65,No,Not Paid,8,"Need More Support, Hard to Follow, Instructor Boring"
U000932,25-34,Douyin (TikTok China),Android,0.82,16.3,No,Sales_Pitch,Registered,95,Yes,Not Paid,8,"Not Enough Examples, Pace Too Fast, Instructor Boring"
U000933,18-24,WeChat Moments (朋友圈),iOS,0.97,19.4,No,End,Registered,100,Yes,Not Paid,5,Need More Support
U000934,25-34,Douyin (TikTok China),Android,0.46,9.2,No,Sales_Pitch,Registered,75,Yes,Not Paid,5,"Content Too Basic, Audio Bad"
U000935,35-44,Douyin (TikTok China),iOS,0.81,16.3,No,End,Registered,100,Yes,Paid,10,"Content Useful, Good Instructor"
U000936,25-34,Douyin (TikTok China),Android,0.71,14.2,Yes,Sales_Pitch,Visitor,65,No,Not Paid,5,"Not Enough Examples, Sales Too Pushy, Too Expensive"
U000937,25-34,WeChat Channels (视频号),iOS,0.33,6.5,No,Middle,Registered,68,Yes,Not Paid,2,Audio Bad
U000938,25-34,WeChat Moments (朋友圈),iOS,0.85,17.0,No,End,Registered,100,Yes,Paid,10,Practical Tips
U000939,25-34,Douyin (TikTok China),Android,0.23,4.7,No,Intro,Registered,63,Yes,Not Paid,7,"Instructor Boring, Too Expensive, Audio Bad"
U000940,45-54,Douyin (TikTok China),PC,0.5,9.9,Yes,Middle,Visitor,53,No,Not Paid,7,"Not Enough Examples, Hard to Follow"
U000941,35-44,Douyin (TikTok China),PC,0.89,17.8,No,End,Visitor,79,No,Not Paid,10,Content Too Basic
U000942,18-24,WeChat Channels (视频号),Android,0.77,15.4,Yes,End,Visitor,68,No,Not Paid,5,"Instructor Boring, Content Too Basic"
U000943,25-34,WeChat Channels (视频号),Android,0.68,13.6,No,Sales_Pitch,Registered,87,Yes,Not Paid,7,Not Enough Examples
U000944,45-54,WeChat Channels (视频号),Android,0.88,17.7,No,End,Visitor,79,No,Not Paid,5,"Too Expensive, Sales Too Pushy, Instructor Boring"
U000945,18-24,Douyin (TikTok China),iOS,0.63,12.6,No,Middle,Registered,85,Yes,Not Paid,5,"Pace Too Fast, Need More Support"
U000946,18-24,WeChat Channels (视频号),Android,0.84,16.8,Yes,End,Registered,92,Yes,Not Paid,8,"Instructor Boring, Need More Support, Audio Bad"
U000947,25-34,WeChat Channels (视频号),iOS,0.53,10.7,No,Middle,Registered,79,Yes,Not Paid,6,Need More Support
U000948,25-34,Douyin (TikTok China),iOS,0.77,15.4,No,Sales_Pitch,Registered,92,Yes,Not Paid,7,"Audio Bad, Not Enough Examples, Pace Too Fast"
U000949,25-34,WeChat Channels (视频号),iOS,0.97,19.3,No,Sales_Pitch,Registered,100,Yes,Not Paid,5,"Audio Bad, Pace Too Fast"
U000950,25-34,WeChat Channels (视频号),Android,0.94,18.8,Yes,End,Visitor,78,No,Not Paid,6,"Audio Bad, Sales Too Pushy, Hard to Follow"
U000951,35-44,Douyin (TikTok China),iOS,0.55,10.9,No,Middle,Registered,80,Yes,Not Paid,7,"Pace Too Fast, Too Expensive"
U000952,25-34,WeChat Channels (视频号),Android,0.35,7.0,Yes,Middle,Visitor,45,No,Not Paid,9,"Sales Too Pushy, Too Expensive, Need More Support"
U000953,25-34,WeChat Channels (视频号),iOS,0.33,6.7,No,Intro,Visitor,48,No,Not Paid,5,"Pace Too Fast, Hard to Follow, Content Too Basic"
U000954,35-44,WeChat Channels (视频号),Android,0.65,13.0,Yes,Middle,Registered,82,Yes,Not Paid,8,"Pace Too Fast, Sales Too Pushy, Hard to Follow"
